Hello!
5;1647963233.046;sonar left;0.21
5;1647963233.046;sonar right;0.25
5;1647963233.047;sonar back;0.49
5;1647963233.052;sonar left;0.21
5;1647963233.052;sonar right;0.24
5;1647963233.052;sonar back;0.51
5.0999999046326;1647963233.149;sonar left;0.2
5.0999999046326;1647963233.15;sonar right;0.25
5.0999999046326;1647963233.1503;sonar back;0.48
5.1999998092651;1647963233.2536;robot pose;-0.033148348331451;2.0075976848602;1.3524365794875
5.1999998092651;1647963233.2536;marks;2;0;0;0;0;0;0;2
5.1999998092651;1647963233.257;sonar left;0.27
5.1999998092651;1647963233.257;sonar right;0.25
5.1999998092651;1647963233.258;sonar back;0.46
5.1999998092651;1647963233.262;sonar left;0.24
5.1999998092651;1647963233.263;sonar right;0.24
5.1999998092651;1647963233.263;sonar back;0.46
5.3000001907349;1647963233.359;sonar left;0.23
5.3000001907349;1647963233.359;sonar right;0.25
5.3000001907349;1647963233.3593;sonar back;0.47
5.4000000953674;1647963233.447;sonar left;0.24
5.4000000953674;1647963233.4478;sonar right;0.24
5.4000000953674;1647963233.448;sonar back;0.44
5.4000000953674;1647963233.455;sonar left;0.25
5.4000000953674;1647963233.456;sonar right;0.22
5.4000000953674;1647963233.4561;sonar back;0.48
5.5;1647963233.556;sonar left;0.22
5.5;1647963233.556;sonar right;0.26
5.5;1647963233.557;sonar back;0.5
5.5999999046326;1647963233.646;sonar left;0.23
5.5999999046326;1647963233.646;sonar right;0.25
5.5999999046326;1647963233.647;sonar back;0.51
5.5999999046326;1647963233.652;sonar left;0.2
5.5999999046326;1647963233.653;sonar right;0.25
5.5999999046326;1647963233.6531;sonar back;0.49
5.6999998092651;1647963233.753;sonar left;0.2
5.6999998092651;1647963233.754;sonar right;0.26
5.6999998092651;1647963233.754;sonar back;0.55
5.8000001907349;1647963233.845;robot pose;0.0056424364447594;2.0085122585297;1.3459616668761
5.8000001907349;1647963233.845;marks;2;0;0;0;0;0;0;2
5.8000001907349;1647963233.8494;sonar left;0.25
5.8000001907349;1647963233.8494;sonar right;0.25
5.8000001907349;1647963233.85;sonar back;0.51
5.9000000953674;1647963233.946;sonar left;0.25
5.9000000953674;1647963233.946;sonar right;0.21
5.9000000953674;1647963233.947;sonar back;0.52
5.9000000953674;1647963233.951;battery;89.943470170656
5.9000000953674;1647963234.046;sonar left;0.24
5.9000000953674;1647963234.046;sonar right;0.23
5.9000000953674;1647963234.047;sonar back;0.52
6;1647963234.053;sonar left;0.25
6;1647963234.053;sonar right;0.26
6;1647963234.0534;sonar back;0.52
6.0999999046326;1647963234.151;sonar left;0.22
6.0999999046326;1647963234.151;sonar right;0.23
6.0999999046326;1647963234.152;sonar back;0.53
6.1999998092651;1647963234.244;sonar left;0.22
6.1999998092651;1647963234.244;sonar right;0.23
6.1999998092651;1647963234.245;sonar back;0.52
6.1999998092651;1647963234.2503;sonar left;0.22
6.1999998092651;1647963234.2511;sonar right;0.26
6.1999998092651;1647963234.2518;sonar back;0.54
6.3000001907349;1647963234.351;sonar left;0.23
6.3000001907349;1647963234.351;sonar right;0.24
6.3000001907349;1647963234.352;sonar back;0.54
6.4000000953674;1647963234.455;robot pose;0.044431339949369;2.0094237327576;1.3425977987098
6.4000000953674;1647963234.455;marks;2;0;0;0;0;0;0;2
6.4000000953674;1647963234.459;sonar left;0.22
6.4000000953674;1647963234.4591;sonar right;0.2
6.4000000953674;1647963234.4595;sonar back;0.54
6.5;1647963234.5541;sonar left;0.21
6.5;1647963234.555;sonar right;0.27
6.5;1647963234.5552;sonar back;0.55
6.5999999046326;1647963234.643;sonar left;0.21
6.5999999046326;1647963234.6434;sonar right;0.23
6.5999999046326;1647963234.644;sonar back;0.55
6.5999999046326;1647963234.65;sonar left;0.21
6.5999999046326;1647963234.65;sonar right;0.26
6.5999999046326;1647963234.651;sonar back;0.55
6.6999998092651;1647963234.748;sonar left;0.21
6.6999998092651;1647963234.749;sonar right;0.25
6.6999998092651;1647963234.749;sonar back;0.61
6.8000001907349;1647963234.853;sonar left;0.26
6.8000001907349;1647963234.853;sonar right;0.24
6.8000001907349;1647963234.8537;sonar back;0.59
6.8000001907349;1647963234.858;sonar left;0.19
6.8000001907349;1647963234.859;sonar right;0.25
6.8000001907349;1647963234.8591;sonar back;0.61
6.9000000953674;1647963234.953;sonar left;0.21
6.9000000953674;1647963234.954;sonar right;0.24
6.9000000953674;1647963234.954;sonar back;0.6
7;1647963235.044;robot pose;0.083208978176117;2.0103285312653;1.3342542957518
7;1647963235.044;marks;2;0;0;0;0;0;0;2
7;1647963235.048;sonar left;0.24
7;1647963235.048;sonar right;0.23
7;1647963235.049;sonar back;0.61
7;1647963235.1503;battery;89.904782985651
7.0999999046326;1647963235.155;sonar left;0.23
7.0999999046326;1647963235.155;sonar right;0.22
7.0999999046326;1647963235.155;sonar back;0.55
7.1999998092651;1647963235.252;sonar left;0.21
7.1999998092651;1647963235.252;sonar right;0.22
7.1999998092651;1647963235.252;sonar back;0.57
7.3000001907349;1647963235.354;sonar left;0.22
7.3000001907349;1647963235.355;sonar right;0.25
7.3000001907349;1647963235.355;sonar back;0.59
7.3000001907349;1647963235.36;sonar left;0.21
7.3000001907349;1647963235.3611;sonar right;0.26
7.3000001907349;1647963235.3611;sonar back;0.62
7.4000000953674;1647963235.457;sonar left;0.24
7.4000000953674;1647963235.457;sonar right;0.26
7.4000000953674;1647963235.457;sonar back;0.61
7.5;1647963235.543;sonar left;0.22
7.5;1647963235.544;sonar right;0.22
7.5;1647963235.544;sonar back;0.59
7.5;1647963235.5504;sonar left;0.23
7.5;1647963235.551;sonar right;0.24
7.5;1647963235.551;sonar back;0.63
7.5999999046326;1647963235.644;robot pose;0.12197721004486;2.0112323760986;1.3349421171456
7.5999999046326;1647963235.644;marks;2;0;0;0;0;0;0;2
7.5999999046326;1647963235.648;sonar left;0.21
7.5999999046326;1647963235.649;sonar right;0.29
7.5999999046326;1647963235.649;sonar back;0.64
7.6999998092651;1647963235.745;sonar left;0.21
7.6999998092651;1647963235.7454;sonar right;0.26
7.6999998092651;1647963235.746;sonar back;0.63
7.8000001907349;1647963235.851;sonar left;0.24
7.8000001907349;1647963235.851;sonar right;0.27
7.8000001907349;1647963235.852;sonar back;0.62
7.8000001907349;1647963235.857;sonar left;0.2
7.8000001907349;1647963235.858;sonar right;0.27
7.8000001907349;1647963235.8581;sonar back;0.65
7.9000000953674;1647963235.955;sonar left;0.23
7.9000000953674;1647963235.955;sonar right;0.25
7.9000000953674;1647963235.956;sonar back;0.62
8;1647963236.06;sonar left;0.22
8;1647963236.06;sonar right;0.21
8;1647963236.0606;sonar back;0.65
8;1647963236.067;sonar left;0.26
8;1647963236.067;sonar right;0.3
8;1647963236.067;sonar back;0.63
8.1000003814697;1647963236.148;robot pose;0.15425997972488;2.01198387146;1.3313387654716
8.1000003814697;1647963236.148;marks;2;0;0;0;0;0;0;2
8.1000003814697;1647963236.152;sonar left;0.21
8.1000003814697;1647963236.152;sonar right;0.23
8.1000003814697;1647963236.153;sonar back;0.69
8.1000003814697;1647963236.25;battery;89.866063454544
8.1999998092651;1647963236.255;sonar left;0.22
8.1999998092651;1647963236.255;sonar right;0.27
8.1999998092651;1647963236.255;sonar back;0.66
8.3000001907349;1647963236.351;sonar left;0.26
8.3000001907349;1647963236.351;sonar right;0.25
8.3000001907349;1647963236.352;sonar back;0.63
8.3999996185303;1647963236.457;sonar left;0.19
8.3999996185303;1647963236.458;sonar right;0.23
8.3999996185303;1647963236.4583;sonar back;0.71
8.3999996185303;1647963236.465;sonar left;0.24
8.3999996185303;1647963236.466;sonar right;0.23
8.3999996185303;1647963236.557;sonar back;0.69
8.5;1647963236.562;sonar left;0.23
8.5;1647963236.5624;sonar right;0.24
8.5;1647963236.563;sonar back;0.69
8.6000003814697;1647963236.66;sonar left;0.23
8.6000003814697;1647963236.66;sonar right;0.24
8.6000003814697;1647963236.661;sonar back;0.69
8.6999998092651;1647963236.748;robot pose;0.19336009025574;2.0126552581787;1.0072454355808
8.6999998092651;1647963236.749;marks;2;0;0;0;0;0;0;2
8.6999998092651;1647963236.753;sonar left;0.26
8.6999998092651;1647963236.753;sonar right;0.28
8.6999998092651;1647963236.754;sonar back;0.7
8.6999998092651;1647963236.847;sonar left;0.2
8.6999998092651;1647963236.8476;sonar right;0.26
8.6999998092651;1647963236.848;sonar back;0.68
8.8000001907349;1647963236.853;sonar left;0.23
8.8000001907349;1647963236.854;sonar right;0.24
8.8000001907349;1647963236.854;sonar back;0.71
8.8999996185303;1647963236.95;sonar left;0.19
8.8999996185303;1647963236.951;sonar right;0.26
8.8999996185303;1647963236.951;sonar back;0.74
9;1647963237.058;sonar left;0.2
9;1647963237.058;sonar right;0.22
9;1647963237.059;sonar back;0.75
9;1647963237.064;sonar left;0.2
9;1647963237.064;sonar right;0.24
9;1647963237.065;sonar back;0.71
9.1000003814697;1647963237.159;sonar left;0.23
9.1000003814697;1647963237.159;sonar right;0.24
9.1000003814697;1647963237.16;sonar back;0.71
9.1999998092651;1647963237.25;sonar left;0.24
9.1999998092651;1647963237.2505;sonar right;0.25
9.1999998092651;1647963237.251;sonar back;0.75
9.1999998092651;1647963237.255;battery;89.829887370635
9.3000001907349;1647963237.349;robot pose;0.23242186009884;2.0133044719696;0.6939011158964
9.3000001907349;1647963237.349;marks;2;0;0;0;0;0;0;2
9.3000001907349;1647963237.353;sonar left;0.21
9.3000001907349;1647963237.354;sonar right;0.26
9.3000001907349;1647963237.354;sonar back;0.73
9.3999996185303;1647963237.451;sonar left;0.19
9.3999996185303;1647963237.452;sonar right;0.27
9.3999996185303;1647963237.452;sonar back;0.76
9.5;1647963237.557;sonar left;0.23
9.5;1647963237.557;sonar right;0.28
9.5;1647963237.5576;sonar back;0.75
9.5;1647963237.563;sonar left;0.23
9.5;1647963237.5633;sonar right;0.24
9.5;1647963237.564;sonar back;0.73
9.6000003814697;1647963237.658;sonar left;0.24
9.6000003814697;1647963237.6591;sonar right;0.25
9.6000003814697;1647963237.6591;sonar back;0.78
9.6999998092651;1647963237.759;sonar left;0.23
9.6999998092651;1647963237.759;sonar right;0.24
9.6999998092651;1647963237.7596;sonar back;0.77
9.8000001907349;1647963237.85;sonar left;0.19
9.8000001907349;1647963237.851;sonar right;0.25
9.8000001907349;1647963237.851;sonar back;0.78
9.8000001907349;1647963237.858;sonar left;0.22
9.8000001907349;1647963237.858;sonar right;0.22
9.8000001907349;1647963237.8585;sonar back;0.81
9.8999996185303;1647963237.9542;robot pose;0.27152836322784;2.0136260986328;0.34104834069038
9.8999996185303;1647963237.9542;marks;2;0;0;0;0;0;0;2
9.8999996185303;1647963237.959;sonar left;0.22
9.8999996185303;1647963237.96;sonar right;0.26
9.8999996185303;1647963237.9602;sonar back;0.79
10;1647963238.046;sonar left;0.23
10;1647963238.046;sonar right;0.27
10;1647963238.047;sonar back;0.77
10.10000038147;1647963238.154;sonar left;0.21
10.10000038147;1647963238.1544;sonar right;0.26
10.10000038147;1647963238.1544;sonar back;0.77
10.10000038147;1647963238.16;sonar left;0.22
10.10000038147;1647963238.161;sonar right;0.25
10.10000038147;1647963238.1613;sonar back;0.76
10.199999809265;1647963238.256;sonar left;0.21
10.199999809265;1647963238.257;sonar right;0.24
10.199999809265;1647963238.257;sonar back;0.81
10.300000190735;1647963238.351;sonar left;0.2
10.300000190735;1647963238.351;sonar right;0.24
10.300000190735;1647963238.352;sonar back;0.84
10.300000190735;1647963238.3573;battery;89.793681080978
10.39999961853;1647963238.454;sonar left;0.23
10.39999961853;1647963238.4547;sonar right;0.25
10.39999961853;1647963238.455;sonar back;0.83
10.5;1647963238.545;robot pose;0.31066003441811;2.0137360095978;-0.05520956631955
10.5;1647963238.545;marks;2;0;0;0;0;0;0;2
10.5;1647963238.551;sonar left;0.2
10.5;1647963238.551;sonar right;0.26
10.5;1647963238.552;sonar back;0.81
10.60000038147;1647963238.653;sonar left;0.14
10.60000038147;1647963238.653;sonar right;0.23
10.60000038147;1647963238.654;sonar back;0.86
10.699999809265;1647963238.745;sonar left;0.19
10.699999809265;1647963238.7459;sonar right;0.26
10.699999809265;1647963238.746;sonar back;0.84
10.699999809265;1647963238.753;sonar left;0.21
10.699999809265;1647963238.754;sonar right;0.21
10.699999809265;1647963238.7541;sonar back;0.83
10.800000190735;1647963238.854;sonar left;0.23
10.800000190735;1647963238.854;sonar right;0.25
10.800000190735;1647963238.855;sonar back;0.84
10.89999961853;1647963238.944;sonar left;0.22
10.89999961853;1647963238.945;sonar right;0.22
10.89999961853;1647963238.945;sonar back;0.85
10.89999961853;1647963238.952;sonar left;0.23
10.89999961853;1647963238.9522;sonar right;0.26
10.89999961853;1647963238.9522;sonar back;0.85
11;1647963239.049;sonar left;0.25
11;1647963239.05;sonar right;0.26
11;1647963239.0503;sonar back;0.89
11.10000038147;1647963239.157;robot pose;0.34963017702103;2.0135638713837;-0.28159015658325
11.10000038147;1647963239.157;marks;2;0;0;0;0;0;0;2
11.10000038147;1647963239.162;sonar left;0.21
11.10000038147;1647963239.1624;sonar right;0.25
11.10000038147;1647963239.163;sonar back;0.86
11.199999809265;1647963239.258;sonar left;0.22
11.199999809265;1647963239.259;sonar right;0.22
11.199999809265;1647963239.259;sonar back;0.88
11.300000190735;1647963239.358;sonar left;0.23
11.300000190735;1647963239.359;sonar right;0.24
11.300000190735;1647963239.359;sonar back;0.92
11.39999961853;1647963239.45;sonar left;0.21
11.39999961853;1647963239.4511;sonar right;0.27
11.39999961853;1647963239.4511;sonar back;0.86
11.39999961853;1647963239.457;battery;89.760138491323
11.5;1647963239.555;sonar left;0.23
11.5;1647963239.5553;sonar right;0.24
11.5;1647963239.5553;sonar back;0.9
11.60000038147;1647963239.645;sonar left;0.23
11.60000038147;1647963239.645;sonar right;0.24
11.60000038147;1647963239.6454;sonar back;0.89
11.60000038147;1647963239.652;sonar left;0.2
11.60000038147;1647963239.653;sonar right;0.24
11.60000038147;1647963239.7475;sonar back;0.91
11.699999809265;1647963239.754;robot pose;0.38833585381508;2.0133714675903;-0.29348314343425
11.699999809265;1647963239.754;marks;2;0;0;0;0;0;0;2
11.699999809265;1647963239.853;sonar left;0.19
11.699999809265;1647963239.854;sonar right;0.24
11.699999809265;1647963239.854;sonar back;0.91
11.800000190735;1647963239.861;sonar left;0.17
11.800000190735;1647963239.861;sonar right;0.25
11.800000190735;1647963239.862;sonar back;0.88
11.89999961853;1647963239.957;sonar left;0.23
11.89999961853;1647963239.957;sonar right;0.25
11.89999961853;1647963239.958;sonar back;0.97
12;1647963240.054;sonar left;0.22
12;1647963240.054;sonar right;0.28
12;1647963240.055;sonar back;0.94
12;1647963240.161;sonar left;0.22
12;1647963240.162;sonar right;0.22
12;1647963240.162;sonar back;0.95
12.10000038147;1647963240.248;sonar left;0.22
12.10000038147;1647963240.248;sonar right;0.28
12.10000038147;1647963240.249;sonar back;0.95
12.199999809265;1647963240.3492;sonar left;0.23
12.199999809265;1647963240.35;sonar right;0.24
12.199999809265;1647963240.35;sonar back;0.94
12.300000190735;1647963240.358;robot pose;0.427021920681;2.0131828784943;-0.29475571973442
12.300000190735;1647963240.358;marks;2;0;0;0;0;0;0;2
12.300000190735;1647963240.458;sonar left;0.22
12.300000190735;1647963240.458;sonar right;0.25
12.300000190735;1647963240.459;sonar back;0.95
12.39999961853;1647963240.558;sonar left;0.21
12.39999961853;1647963240.558;sonar right;0.26
12.39999961853;1647963240.559;sonar back;0.95
12.5;1647963240.567;sonar left;0.22
12.5;1647963240.568;sonar right;0.25
12.5;1647963240.642;sonar back;0.95
12.5;1647963240.649;battery;89.726637836072
12.699999809265;1647963240.756;sonar left;0.24
12.699999809265;1647963240.756;sonar right;0.23
12.699999809265;1647963240.757;sonar back;0.98
12.800000190735;1647963240.85;sonar left;0.21
12.800000190735;1647963240.851;sonar right;0.26
12.800000190735;1647963240.851;sonar back;0.97
12.800000190735;1647963240.857;sonar left;0.23
12.800000190735;1647963240.858;sonar right;0.24
12.800000190735;1647963240.8582;sonar back;0.96
12.89999961853;1647963240.9593;robot pose;0.46569809317589;2.0129928588867;-0.28408437624949
12.89999961853;1647963240.9593;marks;2;0;0;0;0;0;0;2
12.89999961853;1647963240.965;sonar left;0.25
12.89999961853;1647963240.965;sonar right;0.25
12.89999961853;1647963240.966;sonar back;1
13;1647963241.051;sonar left;0.2
13;1647963241.051;sonar right;0.25
13;1647963241.051;sonar back;0.99
13.10000038147;1647963241.143;sonar left;0.21
13.10000038147;1647963241.144;sonar right;0.24
13.10000038147;1647963241.1441;sonar back;0.97
13.10000038147;1647963241.2523;sonar left;0.24
13.10000038147;1647963241.2523;sonar right;0.22
13.10000038147;1647963241.253;sonar back;1.01
13.300000190735;1647963241.355;sonar left;0.2
13.300000190735;1647963241.355;sonar right;0.25
13.300000190735;1647963241.3554;sonar back;0.99
13.39999961853;1647963241.445;sonar left;0.22
13.39999961853;1647963241.446;sonar right;0.25
13.39999961853;1647963241.4462;sonar back;1.02
13.5;1647963241.546;robot pose;0.50434058904648;2.0127985477448;-0.28997898958577
13.5;1647963241.546;marks;2;0;0;0;0;0;0;2
13.5;1647963241.5521;sonar left;0.21
13.5;1647963241.553;sonar right;0.24
13.60000038147;1647963241.653;sonar left;0.22
13.60000038147;1647963241.6531;sonar right;0.26
13.60000038147;1647963241.659;battery;89.698295191725
13.699999809265;1647963241.746;sonar left;0.22
13.699999809265;1647963241.746;sonar right;0.2
13.699999809265;1647963241.754;sonar left;0.21
13.699999809265;1647963241.7543;sonar right;0.3
13.800000190735;1647963241.853;sonar left;0.22
13.800000190735;1647963241.853;sonar right;0.22
13.89999961853;1647963241.946;sonar left;0.22
13.89999961853;1647963241.947;sonar right;0.24
13.89999961853;1647963242.046;sonar left;0.22
13.89999961853;1647963242.046;sonar right;0.25
14;1647963242.054;sonar left;0.18
14;1647963242.054;sonar right;0.29
14.10000038147;1647963242.1515;robot pose;0.54301512241364;2.0125956535339;-0.27059243144161
14.10000038147;1647963242.1515;marks;2;0;0;0;0;0;0;2
14.10000038147;1647963242.157;sonar left;0.22
14.10000038147;1647963242.158;sonar right;0.25
14.199999809265;1647963242.257;sonar left;0.21
14.199999809265;1647963242.2573;sonar right;0.22
14.300000190735;1647963242.348;sonar left;0.25
14.300000190735;1647963242.349;sonar right;0.24
14.300000190735;1647963242.356;sonar left;0.18
14.300000190735;1647963242.356;sonar right;0.25
14.39999961853;1647963242.454;sonar left;0.23
14.39999961853;1647963242.455;sonar right;0.25
14.5;1647963242.546;sonar left;0.19
14.5;1647963242.547;sonar right;0.24
14.5;1647963242.5531;sonar left;0.22
14.5;1647963242.554;sonar right;0.25
14.60000038147;1647963242.651;sonar left;0.27
14.60000038147;1647963242.651;sonar right;0.23
14.699999809265;1647963242.7551;robot pose;0.58164155483246;2.0124099254608;-0.26335547249002
14.699999809265;1647963242.7551;marks;2;0;0;0;0;0;0;2
14.699999809265;1647963242.761;sonar left;0.22
14.699999809265;1647963242.761;sonar right;0.21
14.699999809265;1647963242.854;battery;89.659652139669
14.800000190735;1647963242.86;sonar left;0.23
14.800000190735;1647963242.8602;sonar right;0.21
14.89999961853;1647963242.957;sonar left;0.21
14.89999961853;1647963242.958;sonar right;0.24
15;1647963243.0485;sonar left;0.23
15;1647963243.049;sonar right;0.27
15;1647963243.057;sonar left;0.22
15;1647963243.057;sonar right;0.25
15.10000038147;1647963243.158;sonar left;0.2
15.10000038147;1647963243.159;sonar right;0.23
15.199999809265;1647963243.2552;sonar left;0.19
15.199999809265;1647963243.2561;sonar right;0.24
15.300000190735;1647963243.343;robot pose;0.620525598526;2.012270450592;-0.058839951935651
15.300000190735;1647963243.344;marks;2;0;0;0;0;0;0;2
15.300000190735;1647963243.349;sonar left;0.2
15.300000190735;1647963243.35;sonar right;0.24
15.39999961853;1647963243.451;sonar left;0.19
15.39999961853;1647963243.4515;sonar right;0.25
